video,frame,Nose_x,Nose_y,Nose_s,LShoulder_x,LShoulder_y,LShoulder_s,RShoulder_x,RShoulder_y,RShoulder_s,LElbow_x,LElbow_y,LElbow_s,RElbow_x,RElbow_y,RElbow_s,LWrist_x,LWrist_y,LWrist_s,RWrist_x,RWrist_y,RWrist_s,LHip_x,LHip_y,LHip_s,RHip_x,RHip_y,RHip_s,LKnee_x,LKnee_y,LKnee_s,RKnee_x,RKnee_y,RKnee_s,LAnkle_x,LAnkle_y,LAnkle_s,RAnkle_x,RAnkle_y,RAnkle_s,label
1,10,0.6400870680809021,0.2618084251880646,0.9467188715934753,0.6813780069351196,0.3134221136569977,0.9293161034584045,0.6091188192367554,0.32374489307403564,0.8912410736083984,0.7020235657691956,0.3856813609600067,0.9150393009185791,0.5987960696220398,0.3960041403770447,0.9322980642318726,0.7123463153839111,0.44761785864830017,0.9487082362174988,0.5884733200073242,0.45794057846069336,0.9464553594589233,0.6813780069351196,0.45794057846069336,0.8431221842765808,0.6297643184661865,0.45794057846069336,0.8467667102813721,0.6813780069351196,0.5611680746078491,0.8577604293823242,0.6400870680809021,0.5611680746078491,0.9064379334449768,0.6813780069351196,0.6540727615356445,0.8723620176315308,0.6400870680809021,0.6540727615356445,0.8656471967697144,-1
1,11,0.6397541165351868,0.2602458894252777,0.951104462146759,0.6823770403862,0.31352460384368896,0.9280893802642822,0.6077868938446045,0.3241803050041199,0.9015550017356873,0.7036885023117065,0.37745898962020874,0.8900384902954102,0.5971311330795288,0.3881147503852844,0.9413496255874634,0.7143442630767822,0.4413934350013733,0.9010825753211975,0.5864754319190979,0.4627048969268799,0.9207869172096252,0.6823770403862,0.4520491361618042,0.8406654596328735,0.6290983557701111,0.4520491361618042,0.8560400009155273,0.6823770403862,0.5586065053939819,0.8867412805557251,0.6397541165351868,0.5586065053939819,0.91851407289505,0.6823770403862,0.6545081734657288,0.8622764348983765,0.6397541165351868,0.6438524127006531,0.8986284732818604,-1
1,12,0.6418032646179199,0.2643442749977112,0.9401913285255432,0.6844262480735779,0.31762295961380005,0.9045654535293579,0.6098361015319824,0.31762295961380005,0.9253553748130798,0.7057377099990845,0.3815573453903198,0.9195020198822021,0.5991803407669067,0.3922131061553955,0.9213568568229675,0.7057377099990845,0.4454917907714844,0.9311418533325195,0.588524580001831,0.4561474919319153,0.8739484548568726,0.6737704873085022,0.4561474919319153,0.8361719846725464,0.631147563457489,0.4561474919319153,0.8538809418678284,0.6737704873085022,0.562704861164093,0.8760204911231995,0.631147563457489,0.562704861164093,0.8792160749435425,0.6737704873085022,0.6479507684707642,0.8811705112457275,0.6418032646179199,0.6479507684707642,0.9064691066741943,-1
1,13,0.6396709084510803,0.26497822999954224,0.9390722513198853,0.6826268434524536,0.3079341948032379,0.9261277318000793,0.6074538826942444,0.31867316365242004,0.9356749653816223,0.7041047811508179,0.38310706615448,0.9324839115142822,0.5967149138450623,0.3938460648059845,0.9097209572792053,0.71484375,0.4475409984588623,0.9398437142372131,0.5859758853912354,0.4582799971103668,0.8890091776847839,0.6826268434524536,0.4475409984588623,0.8466721177101135,0.6289318799972534,0.4582799971103668,0.861960768699646,0.6826268434524536,0.5549308061599731,0.8471910357475281,0.6396709084510803,0.5549308061599731,0.8783297538757324,0.6718878149986267,0.6515817046165466,0.8763576149940491,0.6396709084510803,0.6515817046165466,0.9101375341415405,-1
1,14,0.6394210457801819,0.2627817392349243,0.9372584223747253,0.6833760142326355,0.31772539019584656,0.9125522375106812,0.6064549088478088,0.31772539019584656,0.9323793053627014,0.7053534984588623,0.3836577534675598,0.936029314994812,0.5954661965370178,0.3946464955806732,0.9220921993255615,0.7163421511650085,0.44959014654159546,0.9379017949104309,0.584477424621582,0.46057888865470886,0.8833905458450317,0.6723872423171997,0.44959014654159546,0.8711267709732056,0.6284323334693909,0.46057888865470886,0.8448145985603333,0.6723872423171997,0.5594774484634399,0.8981415033340454,0.6284323334693909,0.5594774484634399,0.8481842279434204,0.6723872423171997,0.6473872661590576,0.8593923449516296,0.6394210457801819,0.6473872661590576,0.8953553438186646,-1
1,15,0.6394210457801819,0.2627817392349243,0.9334627389907837,0.6833760142326355,0.30673667788505554,0.9061413407325745,0.6064549088478088,0.31772539019584656,0.9427978992462158,0.7053534984588623,0.3836577534675598,0.9263666868209839,0.5954661965370178,0.3836577534675598,0.9000747203826904,0.7163421511650085,0.44959014654159546,0.9524853825569153,0.584477424621582,0.44959014654159546,0.8835906386375427,0.6723872423171997,0.44959014654159546,0.8734469413757324,0.6284323334693909,0.44959014654159546,0.8407806754112244,0.6723872423171997,0.5594774484634399,0.9024586081504822,0.6284323334693909,0.5594774484634399,0.8564531803131104,0.6723872423171997,0.6583760380744934,0.857013463973999,0.6394210457801819,0.6473872661590576,0.8885223269462585,-1
1,16,0.6414702534675598,0.2627817392349243,0.9347988367080688,0.6854251623153687,0.31772539019584656,0.9065409898757935,0.608504056930542,0.31772539019584656,0.9327203035354614,0.7074026465415955,0.3836577534675598,0.9300249814987183,0.597515344619751,0.3946464955806732,0.8983438014984131,0.7074026465415955,0.44959014654159546,0.9300085306167603,0.5755378603935242,0.44959014654159546,0.8477634787559509,0.6744363903999329,0.44959014654159546,0.879558801651001,0.6304815411567688,0.44959014654159546,0.8408775329589844,0.6744363903999329,0.5594774484634399,0.8817701935768127,0.6304815411567688,0.5594774484634399,0.8701930642127991,0.6744363903999329,0.6583760380744934,0.8609448671340942,0.6414702534675598,0.6473872661590576,0.8744280338287354,-1
1,17,0.6395043134689331,0.2621477544307709,0.9389749765396118,0.6831262111663818,0.3166751563549042,0.9253289699554443,0.6067878603935242,0.3166751563549042,0.9221409559249878,0.704937219619751,0.38210806250572205,0.9462897777557373,0.5958824157714844,0.38210806250572205,0.9109441041946411,0.7158427238464355,0.44754093885421753,0.9229159355163574,0.5849769711494446,0.44754093885421753,0.8607790470123291,0.6831262111663818,0.44754093885421753,0.8527277708053589,0.6285988092422485,0.4584464132785797,0.8536165356636047,0.672220766544342,0.5565958023071289,0.8853550553321838,0.6285988092422485,0.5565958023071289,0.8776319026947021,0.672220766544342,0.6547450423240662,0.8709515333175659,0.6395043134689331,0.6547450423240662,0.8951592445373535,-1
1,18,0.6414702534675598,0.2627817392349243,0.930827260017395,0.6854251623153687,0.31772539019584656,0.915304958820343,0.608504056930542,0.31772539019584656,0.9310609698295593,0.7074026465415955,0.3836577534675598,0.934641420841217,0.597515344619751,0.3836577534675598,0.9191789031028748,0.7074026465415955,0.44959014654159546,0.926918089389801,0.5865265727043152,0.44959014654159546,0.8640217185020447,0.6744363903999329,0.44959014654159546,0.8602014183998108,0.6304815411567688,0.46057888865470886,0.8352725505828857,0.6744363903999329,0.5594774484634399,0.8876544833183289,0.6304815411567688,0.5594774484634399,0.8717603087425232,0.6744363903999329,0.6583760380744934,0.8573150634765625,0.6414702534675598,0.6473872661590576,0.897455632686615,-1
1,19,0.6438524723052979,0.26188522577285767,0.9482399821281433,0.686475396156311,0.31516391038894653,0.9426010847091675,0.6118852496147156,0.31516391038894653,0.9157286882400513,0.7077868580818176,0.389754056930542,0.89894700050354,0.6012294888496399,0.389754056930542,0.879111111164093,0.7077868580818176,0.45368850231170654,0.9188753366470337,0.5799180269241333,0.44303274154663086,0.8994607925415039,0.6758196949958801,0.45368850231170654,0.8748375177383423,0.6331967115402222,0.45368850231170654,0.8389825820922852,0.6758196949958801,0.5602458715438843,0.8998094797134399,0.6331967115402222,0.5602458715438843,0.8533107042312622,0.6758196949958801,0.6561474800109863,0.863764762878418,0.6438524723052979,0.6454917788505554,0.9079418778419495,-1
1,20,0.6438524127006531,0.2577868700027466,0.9488034844398499,0.6864753365516663,0.31106555461883545,0.9297541379928589,0.6118852496147156,0.32172131538391113,0.9211370348930359,0.7077868580818176,0.3856557011604309,0.9281964898109436,0.6012294888496399,0.3856557011604309,0.9284932613372803,0.7077868580818176,0.44959014654159546,0.9335567951202393,0.5799179673194885,0.4389343857765198,0.8825527429580688,0.6758196353912354,0.44959014654159546,0.8617863655090332,0.6331966519355774,0.44959014654159546,0.8187646865844727,0.6758196353912354,0.5561475157737732,0.875698447227478,0.6331966519355774,0.5561475157737732,0.8747491836547852,0.6758196353912354,0.6520491242408752,0.8770904541015625,0.6438524127006531,0.6520491242408752,0.8718951940536499,-1
1,21,0.6456518769264221,0.25534066557884216,0.9374722242355347,0.6892738342285156,0.3098680377006531,0.9266427755355835,0.6129354238510132,0.32077351212501526,0.9208891987800598,0.71108478307724,0.38620641827583313,0.91243976354599,0.6020299792289734,0.38620641827583313,0.9256783723831177,0.71108478307724,0.4516392946243286,0.9436529874801636,0.580219030380249,0.44073382019996643,0.8859772086143494,0.678368330001831,0.4516392946243286,0.8770145773887634,0.6347464323043823,0.4516392946243286,0.8296786546707153,0.678368330001831,0.56069415807724,0.8647927641868591,0.6347464323043823,0.56069415807724,0.8598385453224182,0.6674628257751465,0.658843457698822,0.8602102994918823,0.6456518769264221,0.6479378938674927,0.8616570830345154,-1
1,22,0.6475346088409424,0.2523437440395355,0.91096431016922,0.6918224692344666,0.31877562403678894,0.9048463106155396,0.6143186688423157,0.31877562403678894,0.9429762959480286,0.713966429233551,0.3852074444293976,0.9183434844017029,0.6032466292381287,0.3852074444293976,0.9078689813613892,0.713966429233551,0.451639324426651,0.9415549635887146,0.581102728843689,0.4405673146247864,0.8939239978790283,0.6807505488395691,0.451639324426651,0.8865836262702942,0.6364626288414001,0.451639324426651,0.8332570791244507,0.6696785688400269,0.562359094619751,0.8537343144416809,0.6364626288414001,0.5512871146202087,0.8723598122596741,0.6696785688400269,0.6509349346160889,0.8541125059127808,0.6364626288414001,0.6509349346160889,0.8438114523887634,-1
1,23,0.6497502326965332,0.2621477544307709,0.9127668738365173,0.6933721899986267,0.3166751563549042,0.9082276225090027,0.6170337796211243,0.3166751563549042,0.942641019821167,0.7151831388473511,0.39301353693008423,0.8915706276893616,0.6061283349990845,0.38210806250572205,0.9252206683158875,0.7151831388473511,0.4584464132785797,0.9101070761680603,0.5843173861503601,0.43663546442985535,0.8852633833885193,0.6824666857719421,0.44754093885421753,0.8706598877906799,0.6279392838478088,0.44754093885421753,0.8327611684799194,0.6715611815452576,0.5565958023071289,0.8823047876358032,0.6388447880744934,0.5565958023071289,0.8729605674743652,0.6715611815452576,0.6547450423240662,0.8733505010604858,0.6388447880744934,0.6547450423240662,0.8673636317253113,-1
1,24,0.6497502326965332,0.25534066557884216,0.9372069239616394,0.6933721899986267,0.32077351212501526,0.892828643321991,0.6170337796211243,0.32077351212501526,0.9206921458244324,0.7151831388473511,0.38620641827583313,0.9238218665122986,0.6061283349990845,0.38620641827583313,0.8974050879478455,0.7151831388473511,0.4516392946243286,0.9494922757148743,0.5952228307723999,0.44073382019996643,0.8911022543907166,0.6824666857719421,0.4516392946243286,0.8830165863037109,0.6279392838478088,0.4516392946243286,0.8409597277641296,0.6715611815452576,0.56069415807724,0.8686855435371399,0.6388447880744934,0.56069415807724,0.8503947854042053,0.6715611815452576,0.658843457698822,0.8564074039459229,0.6497502326965332,0.6479378938674927,0.8310310244560242,-1
1,25,0.6476178169250488,0.2558914124965668,0.9380921125411987,0.6915727257728577,0.3108350336551666,0.9036542177200317,0.6256403923034668,0.3108350336551666,0.914844274520874,0.7135502099990845,0.3877561390399933,0.9104923605918884,0.60366290807724,0.3767673969268799,0.916368305683136,0.7245389223098755,0.45368850231170654,0.9613820910453796,0.592674195766449,0.4426997900009155,0.9106531143188477,0.6805840134620667,0.45368850231170654,0.8860572576522827,0.636629045009613,0.45368850231170654,0.8414868116378784,0.6805840134620667,0.563575804233551,0.8705615997314453,0.636629045009613,0.55258709192276,0.8641136884689331,0.6695952415466309,0.6624743938446045,0.8497269153594971,0.6476178169250488,0.6514856219291687,0.8896754384040833,-1
1,26,0.649666965007782,0.2558914124965668,0.9355617761611938,0.6936218738555908,0.3108350336551666,0.8975411057472229,0.6276894807815552,0.3108350336551666,0.9200106263160706,0.7155993580818176,0.3877561390399933,0.9026246070861816,0.6057120561599731,0.3767673969268799,0.9078414440155029,0.7155993580818176,0.45368850231170654,0.9522448778152466,0.5947232842445374,0.4426997900009155,0.904013454914093,0.6826331615447998,0.45368850231170654,0.887374758720398,0.638678252696991,0.45368850231170654,0.8398138880729675,0.6826331615447998,0.563575804233551,0.8728841543197632,0.638678252696991,0.55258709192276,0.8526527285575867,0.6716444492340088,0.6514856219291687,0.8410274386405945,0.649666965007782,0.6404969096183777,0.8763343095779419,-1
1,27,0.649666965007782,0.2558914124965668,0.9353749752044678,0.6936218738555908,0.3108350336551666,0.894623875617981,0.6276894807815552,0.3108350336551666,0.9138781428337097,0.7155993580818176,0.3877561390399933,0.9039385914802551,0.6057120561599731,0.3767673969268799,0.8932170271873474,0.7155993580818176,0.45368850231170654,0.9580184817314148,0.5947232842445374,0.4426997900009155,0.8947803378105164,0.6826331615447998,0.45368850231170654,0.8844807147979736,0.638678252696991,0.45368850231170654,0.8420494198799133,0.6826331615447998,0.563575804233551,0.8866075277328491,0.6276894807815552,0.55258709192276,0.8541896343231201,0.6716444492340088,0.6514856219291687,0.8367870450019836,0.649666965007782,0.6514856219291687,0.8682923316955566,-1
1,28,0.6495004892349243,0.25289449095726013,0.9240710139274597,0.6941213607788086,0.31982582807540894,0.904316782951355,0.6271900534629822,0.31982582807540894,0.9218183159828186,0.7164318561553955,0.38675716519355774,0.9141315817832947,0.60487961769104,0.37560197710990906,0.8847445845603943,0.7164318561553955,0.45368853211402893,0.9628967642784119,0.5937243700027466,0.44253331422805786,0.8820434808731079,0.6829661726951599,0.45368853211402893,0.8926064372062683,0.6383452415466309,0.45368853211402893,0.8471018671989441,0.6829661726951599,0.5540856122970581,0.901657223701477,0.6271900534629822,0.5540856122970581,0.8649764657020569,0.6829661726951599,0.6544826030731201,0.8572132587432861,0.6495004892349243,0.6433273553848267,0.8825782537460327,-1
1,29,0.6493340134620667,0.2539958655834198,0.9336943626403809,0.6946209073066711,0.3106044828891754,0.9092996716499329,0.6266905069351196,0.3106044828891754,0.9307910799980164,0.7172643542289734,0.37853479385375977,0.8918237686157227,0.6040471196174622,0.37853479385375977,0.8849446773529053,0.7172643542289734,0.45778682827949524,0.9448937773704529,0.6040471196174622,0.435143381357193,0.8927018642425537,0.6832991242408752,0.45778682827949524,0.8808598518371582,0.6380122900009155,0.45778682827949524,0.8383654356002808,0.6832991242408752,0.559682309627533,0.9048113822937012,0.6266905069351196,0.559682309627533,0.8952872157096863,0.6832991242408752,0.6502560973167419,0.8355308175086975,0.6380122900009155,0.6502560973167419,0.8683134317398071,-1
1,30,0.6494172811508179,0.24934682250022888,0.9000856280326843,0.6943711638450623,0.31677764654159546,0.9137666821479797,0.6269403100013733,0.31677764654159546,0.9508448243141174,0.7168480753898621,0.3842085003852844,0.9027528762817383,0.6157018542289734,0.3842085003852844,0.8873639702796936,0.7168480753898621,0.451639324426651,0.9527577757835388,0.6044633388519287,0.4404008686542511,0.9503405094146729,0.6831326484680176,0.451639324426651,0.8966984152793884,0.6381787657737732,0.451639324426651,0.8555462956428528,0.6831326484680176,0.5640240907669067,0.8926975131034851,0.6269403100013733,0.5527855753898621,0.8793554306030273,0.6718941926956177,0.6539318561553955,0.8814488053321838,0.6494172811508179,0.6426934003829956,0.8713465332984924,-1
1,31,0.6513832211494446,0.2498975247144699,0.934704601764679,0.6966701149940491,0.30650609731674194,0.9039807915687561,0.6287397742271423,0.31782782077789307,0.9160628318786621,0.7193135023117065,0.3744364380836487,0.8970617651939392,0.6060963273048401,0.3857581615447998,0.8906936645507812,0.7193135023117065,0.45368847250938416,0.9449889659881592,0.6060963273048401,0.4423667788505554,0.9614181518554688,0.685348391532898,0.45368847250938416,0.8776777982711792,0.6287397742271423,0.45368847250938416,0.8597275018692017,0.674026608467102,0.5555839538574219,0.8922908306121826,0.6287397742271423,0.5555839538574219,0.9183075428009033,0.674026608467102,0.6461577415466309,0.89238041639328,0.6400614976882935,0.6461577415466309,0.9041911959648132,-1
1,32,0.6533491611480713,0.24634991586208344,0.9327771067619324,0.6989690065383911,0.3033747375011444,0.8824412822723389,0.6191341876983643,0.31477969884872437,0.9235793948173523,0.7103739976882935,0.3832094967365265,0.9061347246170044,0.6077292561531067,0.3832094967365265,0.9015023112297058,0.721778929233551,0.451639324426651,0.9226776361465454,0.6077292561531067,0.44023436307907104,0.9402676224708557,0.6761590242385864,0.451639324426651,0.8603244423866272,0.6305391192436218,0.451639324426651,0.8821653723716736,0.6761590242385864,0.5542840957641602,0.8998029232025146,0.6305391192436218,0.5542840957641602,0.9273824095726013,0.6761590242385864,0.6455238461494446,0.8709039688110352,0.6419441103935242,0.6455238461494446,0.9095800518989563,-1
1,33,0.6512999534606934,0.24634991586208344,0.9412400722503662,0.6969197988510132,0.3033747375011444,0.906858503818512,0.6284900307655334,0.31477969884872437,0.913818895816803,0.7197297811508179,0.37180453538894653,0.902155876159668,0.6056800484657288,0.3832094967365265,0.9103174805641174,0.7197297811508179,0.451639324426651,0.9443782567977905,0.6056800484657288,0.451639324426651,0.9399293661117554,0.6855148673057556,0.451639324426651,0.8784716725349426,0.6284900307655334,0.451639324426651,0.873235285282135,0.6741098761558533,0.5542840957641602,0.9013552665710449,0.6284900307655334,0.5542840957641602,0.9134194254875183,0.6741098761558533,0.6569287776947021,0.8820273280143738,0.639894962310791,0.6455238461494446,0.8891782760620117,-1
1,34,0.6512999534606934,0.24634991586208344,0.9406982064247131,0.6969197988510132,0.3033747375011444,0.9007415771484375,0.6284900307655334,0.31477969884872437,0.90501469373703,0.7197297811508179,0.37180453538894653,0.8797701001167297,0.6056800484657288,0.3832094967365265,0.9208158850669861,0.7197297811508179,0.451639324426651,0.9424788355827332,0.6056800484657288,0.44023436307907104,0.9417117834091187,0.6855148673057556,0.451639324426651,0.8633624911308289,0.6284900307655334,0.451639324426651,0.8560206890106201,0.6741098761558533,0.5542840957641602,0.8855567574501038,0.6284900307655334,0.5542840957641602,0.8946071267127991,0.6741098761558533,0.6569287776947021,0.872560977935791,0.639894962310791,0.6455238461494446,0.8445634245872498,-1
1,35,0.6511334180831909,0.2433529943227768,0.9245030283927917,0.6974193453788757,0.31278175115585327,0.8795883655548096,0.6279905438423157,0.31278175115585327,0.9172889590263367,0.7089908123016357,0.38221055269241333,0.9203628897666931,0.6048475503921509,0.38221055269241333,0.9183424711227417,0.7089908123016357,0.4516393542289734,0.9358877539634705,0.6048475503921509,0.4400678873062134,0.9367017149925232,0.6742764115333557,0.4516393542289734,0.8588383197784424,0.6279905438423157,0.4516393542289734,0.857794463634491,0.6742764115333557,0.5557825565338135,0.8792944550514221,0.6395620107650757,0.5557825565338135,0.8966752290725708,0.6742764115333557,0.6483542919158936,0.8756850361824036,0.6395620107650757,0.6599257588386536,0.8650233149528503,-1
1,36,0.6510502099990845,0.24390369653701782,0.9553672075271606,0.6860143542289734,0.3021772503852844,0.8957147598266602,0.6160860657691956,0.3021772503852844,0.8938652276992798,0.7093237638473511,0.37210550904273987,0.9385455846786499,0.6044313311576843,0.37210550904273987,0.8971913456916809,0.7093237638473511,0.4420337975025177,0.9485055804252625,0.6044313311576843,0.4420337975025177,0.9332215189933777,0.6743596196174622,0.4420337975025177,0.8450115323066711,0.627740740776062,0.4420337975025177,0.8458208441734314,0.6743596196174622,0.5585809350013733,0.8584860563278198,0.6393954753875732,0.5585809350013733,0.8807566165924072,0.6743596196174622,0.6518186330795288,0.8651379346847534,0.6393954753875732,0.6518186330795288,0.8875869512557983,-1
